checkpoint_date,difference_type,symbol,source_checkpoint_date,source_checkpoint_sha256,resolution_status,notes
2019-07-31,UNEXPECTED_IN_REPLAY,infotecent,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-07-31,UNEXPECTED_IN_REPLAY,madrascem,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-07-31,UNEXPECTED_IN_REPLAY,sesagoa,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-07-31,UNEXPECTED_IN_REPLAY,sksmicro,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-07-31,UNEXPECTED_IN_REPLAY,uniphos,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-08-30,MISSING_FROM_REPLAY,idfcfirstb,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-08-30,MISSING_FROM_REPLAY,upl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-08-30,MISSING_FROM_REPLAY,vedl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-08-30,UNEXPECTED_IN_REPLAY,idfcbank,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-08-30,UNEXPECTED_IN_REPLAY,infotecent,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-08-30,UNEXPECTED_IN_REPLAY,madrascem,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-08-30,UNEXPECTED_IN_REPLAY,sesagoa,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-08-30,UNEXPECTED_IN_REPLAY,sksmicro,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-08-30,UNEXPECTED_IN_REPLAY,uniphos,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-09-30,MISSING_FROM_REPLAY,idfcfirstb,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-09-30,MISSING_FROM_REPLAY,upl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-09-30,MISSING_FROM_REPLAY,vedl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-09-30,UNEXPECTED_IN_REPLAY,idfcbank,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-09-30,UNEXPECTED_IN_REPLAY,infotecent,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-09-30,UNEXPECTED_IN_REPLAY,madrascem,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-09-30,UNEXPECTED_IN_REPLAY,sesagoa,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-09-30,UNEXPECTED_IN_REPLAY,sksmicro,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-09-30,UNEXPECTED_IN_REPLAY,uniphos,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-10-31,MISSING_FROM_REPLAY,idfcfirstb,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-10-31,MISSING_FROM_REPLAY,upl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-10-31,MISSING_FROM_REPLAY,vedl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-10-31,UNEXPECTED_IN_REPLAY,idfcbank,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-10-31,UNEXPECTED_IN_REPLAY,infotecent,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-10-31,UNEXPECTED_IN_REPLAY,madrascem,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-10-31,UNEXPECTED_IN_REPLAY,sesagoa,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-10-31,UNEXPECTED_IN_REPLAY,sksmicro,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-10-31,UNEXPECTED_IN_REPLAY,uniphos,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-11-29,MISSING_FROM_REPLAY,idfcfirstb,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-11-29,MISSING_FROM_REPLAY,upl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-11-29,MISSING_FROM_REPLAY,vedl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-11-29,UNEXPECTED_IN_REPLAY,idfcbank,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-11-29,UNEXPECTED_IN_REPLAY,infotecent,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-11-29,UNEXPECTED_IN_REPLAY,madrascem,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-11-29,UNEXPECTED_IN_REPLAY,sesagoa,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-11-29,UNEXPECTED_IN_REPLAY,sksmicro,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-11-29,UNEXPECTED_IN_REPLAY,uniphos,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-12-31,MISSING_FROM_REPLAY,idfcfirstb,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-12-31,MISSING_FROM_REPLAY,upl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-12-31,MISSING_FROM_REPLAY,vedl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2019-12-31,UNEXPECTED_IN_REPLAY,idfcbank,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-12-31,UNEXPECTED_IN_REPLAY,infotecent,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-12-31,UNEXPECTED_IN_REPLAY,madrascem,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-12-31,UNEXPECTED_IN_REPLAY,sesagoa,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-12-31,UNEXPECTED_IN_REPLAY,sksmicro,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2019-12-31,UNEXPECTED_IN_REPLAY,uniphos,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-01-31,MISSING_FROM_REPLAY,idfcfirstb,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-01-31,MISSING_FROM_REPLAY,nam-india,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-01-31,MISSING_FROM_REPLAY,upl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-01-31,MISSING_FROM_REPLAY,vedl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-01-31,UNEXPECTED_IN_REPLAY,idfcbank,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-01-31,UNEXPECTED_IN_REPLAY,infotecent,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-01-31,UNEXPECTED_IN_REPLAY,madrascem,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-01-31,UNEXPECTED_IN_REPLAY,rnam,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-01-31,UNEXPECTED_IN_REPLAY,sesagoa,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-01-31,UNEXPECTED_IN_REPLAY,sksmicro,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-01-31,UNEXPECTED_IN_REPLAY,uniphos,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-02-28,MISSING_FROM_REPLAY,idfcfirstb,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-02-28,MISSING_FROM_REPLAY,nam-india,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-02-28,MISSING_FROM_REPLAY,tataconsum,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-02-28,MISSING_FROM_REPLAY,upl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-02-28,MISSING_FROM_REPLAY,vedl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-02-28,UNEXPECTED_IN_REPLAY,idfcbank,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-02-28,UNEXPECTED_IN_REPLAY,infotecent,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-02-28,UNEXPECTED_IN_REPLAY,madrascem,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-02-28,UNEXPECTED_IN_REPLAY,rnam,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-02-28,UNEXPECTED_IN_REPLAY,sesagoa,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-02-28,UNEXPECTED_IN_REPLAY,sksmicro,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-02-28,UNEXPECTED_IN_REPLAY,tataglobal,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-02-28,UNEXPECTED_IN_REPLAY,uniphos,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-03-31,MISSING_FROM_REPLAY,idfcfirstb,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-03-31,MISSING_FROM_REPLAY,nam-india,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-03-31,MISSING_FROM_REPLAY,tataconsum,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-03-31,MISSING_FROM_REPLAY,upl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-03-31,MISSING_FROM_REPLAY,vedl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-03-31,UNEXPECTED_IN_REPLAY,idfcbank,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-03-31,UNEXPECTED_IN_REPLAY,infotecent,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-03-31,UNEXPECTED_IN_REPLAY,madrascem,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-03-31,UNEXPECTED_IN_REPLAY,rnam,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-03-31,UNEXPECTED_IN_REPLAY,sesagoa,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-03-31,UNEXPECTED_IN_REPLAY,sksmicro,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-03-31,UNEXPECTED_IN_REPLAY,tataglobal,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-03-31,UNEXPECTED_IN_REPLAY,uniphos,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-04-30,MISSING_FROM_REPLAY,idfcfirstb,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-04-30,MISSING_FROM_REPLAY,nam-india,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-04-30,MISSING_FROM_REPLAY,tataconsum,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-04-30,MISSING_FROM_REPLAY,upl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-04-30,MISSING_FROM_REPLAY,vedl,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-04-30,UNEXPECTED_IN_REPLAY,idfcbank,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-04-30,UNEXPECTED_IN_REPLAY,infotecent,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-04-30,UNEXPECTED_IN_REPLAY,madrascem,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-04-30,UNEXPECTED_IN_REPLAY,rnam,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-04-30,UNEXPECTED_IN_REPLAY,sesagoa,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-04-30,UNEXPECTED_IN_REPLAY,sksmicro,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-04-30,UNEXPECTED_IN_REPLAY,tataglobal,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-04-30,UNEXPECTED_IN_REPLAY,uniphos,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,Diagnostic reverse replay retains a symbol not present in the official checkpoint.
2020-05-29,MISSING_FROM_REPLAY,idfcfirstb,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
2020-05-29,MISSING_FROM_REPLAY,nam-india,2013-04-18,4942c0f021abcd6ed9702c343c2696ec44cfa8022c7e37448f8a78c075c4a16d,UNRESOLVED_MANUAL_REVIEW,No authoritative 2012 anchor or complete certified event chain; symbol is in the official checkpoint but absent from diagnostic replay.
